Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,pomocna,diskretno_vrijeme
Sarajevo,PM2.5 - Principal,11/1/2018 12:00,2018,11,1,12,44.8,124,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid,11/1/2018 11:00,3867
Sarajevo,PM2.5 - Principal,11/2/2018 20:00,2018,11,2,20,72.9,160,Unhealthy,83.0,UG/M3,1 Hr,Valid,11/2/2018 19:00,3899
Sarajevo,PM2.5 - Principal,11/3/2018 19:00,2018,11,3,19,53.6,146,Unhealthy for Sensitive Groups,72.0,UG/M3,1 Hr,Valid,11/3/2018 18:00,3922
Sarajevo,PM2.5 - Principal,11/4/2018 20:00,2018,11,4,20,102.5,175,Unhealthy,108.0,UG/M3,1 Hr,Valid,11/4/2018 19:00,3947
Sarajevo,PM2.5 - Principal,11/5/2018 18:00,2018,11,5,18,127.4,188,Unhealthy,143.0,UG/M3,1 Hr,Valid,11/5/2018 17:00,3969
Sarajevo,PM2.5 - Principal,11/6/2018 14:00,2018,11,6,14,106.5,177,Unhealthy,168.0,UG/M3,1 Hr,Valid,11/6/2018 13:00,3972
Sarajevo,PM2.5 - Principal,11/7/2018 22:00,2018,11,7,22,65.1,156,Unhealthy,70.0,UG/M3,1 Hr,Valid,11/7/2018 21:00,4004
Sarajevo,PM2.5 - Principal,11/8/2018 23:00,2018,11,8,23,50.4,138,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid,11/8/2018 22:00,4028
Sarajevo,PM2.5 - Principal,11/9/2018 20:00,2018,11,9,20,86.1,167,Unhealthy,97.0,UG/M3,1 Hr,Valid,11/9/2018 19:00,4048
Sarajevo,PM2.5 - Principal,11/10/2018 13:00,2018,11,10,13,81.9,165,Unhealthy,83.0,UG/M3,1 Hr,Valid,11/10/2018 12:00,4065
Sarajevo,PM2.5 - Principal,11/11/2018 10:00,2018,11,11,10,62.7,155,Unhealthy,79.0,UG/M3,1 Hr,Valid,11/11/2018 9:00,4086
Sarajevo,PM2.5 - Principal,11/12/2018 11:00,2018,11,12,11,72.2,160,Unhealthy,77.0,UG/M3,1 Hr,Valid,11/12/2018 10:00,4111
Sarajevo,PM2.5 - Principal,11/13/2018 22:00,2018,11,13,22,148.0,199,Unhealthy,179.0,UG/M3,1 Hr,Valid,11/13/2018 21:00,4146
Sarajevo,PM2.5 - Principal,11/14/2018 0:00,2018,11,14,0,129.5,189,Unhealthy,116.0,UG/M3,1 Hr,Valid,11/13/2018 23:00,4148
Sarajevo,PM2.5 - Principal,11/15/2018 13:00,2018,11,15,13,71.2,159,Unhealthy,74.0,UG/M3,1 Hr,Valid,11/15/2018 12:00,4185
Sarajevo,PM2.5 - Principal,11/16/2018 0:00,2018,11,16,0,59.6,153,Unhealthy,56.0,UG/M3,1 Hr,Valid,11/15/2018 23:00,4196
Sarajevo,PM2.5 - Principal,11/17/2018 0:00,2018,11,17,0,18.1,64,Moderate,16.0,UG/M3,1 Hr,Valid,11/16/2018 23:00,4220
Sarajevo,PM2.5 - Principal,11/18/2018 20:00,2018,11,18,20,35.3,100,Moderate,37.0,UG/M3,1 Hr,Valid,11/18/2018 19:00,4264
Sarajevo,PM2.5 - Principal,11/19/2018 21:00,2018,11,19,21,74.0,161,Unhealthy,78.0,UG/M3,1 Hr,Valid,11/19/2018 20:00,4289
Sarajevo,PM2.5 - Principal,11/20/2018 19:00,2018,11,20,19,117.0,183,Unhealthy,134.0,UG/M3,1 Hr,Valid,11/20/2018 18:00,4311
Sarajevo,PM2.5 - Principal,11/21/2018 22:00,2018,11,21,22,76.3,162,Unhealthy,80.0,UG/M3,1 Hr,Valid,11/21/2018 21:00,4338
Sarajevo,PM2.5 - Principal,11/22/2018 20:00,2018,11,22,20,75.6,161,Unhealthy,83.0,UG/M3,1 Hr,Valid,11/22/2018 19:00,4360
Sarajevo,PM2.5 - Principal,11/23/2018 23:00,2018,11,23,23,124.7,187,Unhealthy,132.0,UG/M3,1 Hr,Valid,11/23/2018 22:00,4387
Sarajevo,PM2.5 - Principal,11/24/2018 21:00,2018,11,24,21,177.1,227,Very Unhealthy,188.0,UG/M3,1 Hr,Valid,11/24/2018 20:00,4409
Sarajevo,PM2.5 - Principal,11/25/2018 1:00,2018,11,25,1,191.7,242,Very Unhealthy,196.0,UG/M3,1 Hr,Valid,11/25/2018 0:00,4413
Sarajevo,PM2.5 - Principal,11/26/2018 9:00,2018,11,26,9,59.1,153,Unhealthy,67.0,UG/M3,1 Hr,Valid,11/26/2018 8:00,4445
Sarajevo,PM2.5 - Principal,11/27/2018 15:00,2018,11,27,15,82.2,165,Unhealthy,91.0,UG/M3,1 Hr,Valid,11/27/2018 14:00,4475
Sarajevo,PM2.5 - Principal,11/28/2018 23:00,2018,11,28,23,36.2,103,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid,11/28/2018 22:00,4507
Sarajevo,PM2.5 - Principal,11/29/2018 0:00,2018,11,29,0,36.5,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid,11/28/2018 23:00,4508
Sarajevo,PM2.5 - Principal,11/30/2018 23:00,2018,11,30,23,83.2,165,Unhealthy,90.0,UG/M3,1 Hr,Valid,11/30/2018 22:00,4552
Sarajevo,PM2.5 - Principal,12/1/2018 22:00,2018,12,1,22,261.3,312,Hazardous,283.0,UG/M3,1 Hr,Valid,12/1/2018 21:00,4575
Sarajevo,PM2.5 - Principal,12/2/2018 21:00,2018,12,2,21,346.0,396,Hazardous,364.0,UG/M3,1 Hr,Valid,12/2/2018 20:00,4598
Sarajevo,PM2.5 - Principal,12/3/2018 23:00,2018,12,3,23,391.2,428,Hazardous,453.0,UG/M3,1 Hr,Valid,12/3/2018 22:00,4624
Sarajevo,PM2.5 - Principal,12/4/2018 3:00,2018,12,4,3,363.4,410,Hazardous,372.0,UG/M3,1 Hr,Valid,12/4/2018 2:00,4628
Sarajevo,PM2.5 - Principal,12/5/2018 3:00,2018,12,5,3,126.8,188,Unhealthy,137.0,UG/M3,1 Hr,Valid,12/5/2018 2:00,4652
Sarajevo,PM2.5 - Principal,12/6/2018 21:00,2018,12,6,21,178.7,229,Very Unhealthy,195.0,UG/M3,1 Hr,Valid,12/6/2018 20:00,4694
Sarajevo,PM2.5 - Principal,12/7/2018 22:00,2018,12,7,22,289.4,340,Hazardous,294.0,UG/M3,1 Hr,Valid,12/7/2018 21:00,4719
Sarajevo,PM2.5 - Principal,12/8/2018 5:00,2018,12,8,5,285.0,335,Hazardous,306.0,UG/M3,1 Hr,Valid,12/8/2018 4:00,4726
Sarajevo,PM2.5 - Principal,12/9/2018 18:00,2018,12,9,18,117.9,183,Unhealthy,132.0,UG/M3,1 Hr,Valid,12/9/2018 17:00,4763
Sarajevo,PM2.5 - Principal,12/10/2018 23:00,2018,12,10,23,68.4,158,Unhealthy,76.0,UG/M3,1 Hr,Valid,12/10/2018 22:00,4792
Sarajevo,PM2.5 - Principal,12/11/2018 21:00,2018,12,11,21,78.4,163,Unhealthy,83.0,UG/M3,1 Hr,Valid,12/11/2018 20:00,4814
Sarajevo,PM2.5 - Principal,12/12/2018 18:00,2018,12,12,18,101.1,175,Unhealthy,107.0,UG/M3,1 Hr,Valid,12/12/2018 17:00,4835
Sarajevo,PM2.5 - Principal,12/13/2018 16:00,2018,12,13,16,114.2,181,Unhealthy,122.0,UG/M3,1 Hr,Valid,12/13/2018 15:00,4857
Sarajevo,PM2.5 - Principal,12/14/2018 13:00,2018,12,14,13,122.3,185,Unhealthy,142.0,UG/M3,1 Hr,Valid,12/14/2018 12:00,4878
Sarajevo,PM2.5 - Principal,12/15/2018 16:00,2018,12,15,16,47.8,131,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid,12/15/2018 15:00,4905
Sarajevo,PM2.5 - Principal,12/16/2018 23:00,2018,12,16,23,69.1,158,Unhealthy,74.0,UG/M3,1 Hr,Valid,12/16/2018 22:00,4936
Sarajevo,PM2.5 - Principal,12/17/2018 20:00,2018,12,17,20,143.0,196,Unhealthy,161.0,UG/M3,1 Hr,Valid,12/17/2018 19:00,4957
Sarajevo,PM2.5 - Principal,12/18/2018 0:00,2018,12,18,0,120.3,184,Unhealthy,107.0,UG/M3,1 Hr,Valid,12/17/2018 23:00,4961
Sarajevo,PM2.5 - Principal,12/19/2018 23:00,2018,12,19,23,174.0,224,Very Unhealthy,178.0,UG/M3,1 Hr,Valid,12/19/2018 22:00,5008
Sarajevo,PM2.5 - Principal,12/20/2018 20:00,2018,12,20,20,262.6,313,Hazardous,277.0,UG/M3,1 Hr,Valid,12/20/2018 19:00,5029
Sarajevo,PM2.5 - Principal,12/21/2018 17:00,2018,12,21,17,476.2,484,Hazardous,491.0,UG/M3,1 Hr,Valid,12/21/2018 16:00,5049
Sarajevo,PM2.5 - Principal,12/22/2018 0:00,2018,12,22,0,220.2,270,Very Unhealthy,160.0,UG/M3,1 Hr,Valid,12/21/2018 23:00,5056
Sarajevo,PM2.5 - Principal,12/23/2018 11:00,2018,12,23,11,146.6,198,Unhealthy,164.0,UG/M3,1 Hr,Valid,12/23/2018 10:00,5091
Sarajevo,PM2.5 - Principal,12/24/2018 0:00,2018,12,24,0,93.8,171,Unhealthy,81.0,UG/M3,1 Hr,Valid,12/23/2018 23:00,5104
Sarajevo,PM2.5 - Principal,12/25/2018 19:00,2018,12,25,19,27.3,83,Moderate,31.0,UG/M3,1 Hr,Valid,12/25/2018 18:00,5147
Sarajevo,PM2.5 - Principal,12/26/2018 21:00,2018,12,26,21,73.4,160,Unhealthy,84.0,UG/M3,1 Hr,Valid,12/26/2018 20:00,5173
Sarajevo,PM2.5 - Principal,12/27/2018 21:00,2018,12,27,21,313.1,363,Hazardous,321.0,UG/M3,1 Hr,Valid,12/27/2018 20:00,5196
Sarajevo,PM2.5 - Principal,12/28/2018 23:00,2018,12,28,23,410.2,440,Hazardous,430.0,UG/M3,1 Hr,Valid,12/28/2018 22:00,5222
Sarajevo,PM2.5 - Principal,12/29/2018 23:00,2018,12,29,23,501.5,501,Hazardous,544.0,UG/M3,1 Hr,Valid,12/29/2018 22:00,5246
Sarajevo,PM2.5 - Principal,12/30/2018 1:00,2018,12,30,1,540.5,526,Hazardous,567.0,UG/M3,1 Hr,Valid,12/30/2018 0:00,5248
Sarajevo,PM2.5 - Principal,12/31/2018 0:00,2018,12,31,0,109.4,179,Unhealthy,61.0,UG/M3,1 Hr,Valid,12/30/2018 23:00,5271
Sarajevo,PM2.5 - Principal,1/1/2019 22:00,2019,1,1,22,58.3,152,Unhealthy,71.0,UG/M3,1 Hr,Valid,1/1/2019 21:00,5317
Sarajevo,PM2.5 - Principal,1/2/2019 21:00,2019,1,2,21,137.0,193,Unhealthy,174.0,UG/M3,1 Hr,Valid,1/2/2019 20:00,5340
Sarajevo,PM2.5 - Principal,1/3/2019 23:00,2019,1,3,23,74.3,161,Unhealthy,94.0,UG/M3,1 Hr,Valid,1/3/2019 22:00,5366
Sarajevo,PM2.5 - Principal,1/4/2019 4:00,2019,1,4,4,105.7,177,Unhealthy,118.0,UG/M3,1 Hr,Valid,1/4/2019 3:00,5371
Sarajevo,PM2.5 - Principal,1/5/2019 23:00,2019,1,5,23,172.0,222,Very Unhealthy,173.0,UG/M3,1 Hr,Valid,1/5/2019 22:00,5414
Sarajevo,PM2.5 - Principal,1/6/2019 0:00,2019,1,6,0,179.0,229,Very Unhealthy,186.0,UG/M3,1 Hr,Valid,1/5/2019 23:00,5415
Sarajevo,PM2.5 - Principal,1/7/2019 23:00,2019,1,7,23,55.7,151,Unhealthy,59.0,UG/M3,1 Hr,Valid,1/7/2019 22:00,5462
Sarajevo,PM2.5 - Principal,1/8/2019 23:00,2019,1,8,23,320.8,371,Hazardous,331.0,UG/M3,1 Hr,Valid,1/8/2019 22:00,5486
Sarajevo,PM2.5 - Principal,1/9/2019 1:00,2019,1,9,1,343.0,393,Hazardous,355.0,UG/M3,1 Hr,Valid,1/9/2019 0:00,5488
Sarajevo,PM2.5 - Principal,1/10/2019 0:00,2019,1,10,0,158.4,209,Very Unhealthy,136.0,UG/M3,1 Hr,Valid,1/9/2019 23:00,5511
Sarajevo,PM2.5 - Principal,1/11/2019 23:00,2019,1,11,23,61.0,154,Unhealthy,69.0,UG/M3,1 Hr,Valid,1/11/2019 22:00,5558
Sarajevo,PM2.5 - Principal,1/12/2019 23:00,2019,1,12,23,173.0,223,Very Unhealthy,183.0,UG/M3,1 Hr,Valid,1/12/2019 22:00,5582
Sarajevo,PM2.5 - Principal,1/13/2019 22:00,2019,1,13,22,293.6,344,Hazardous,297.0,UG/M3,1 Hr,Valid,1/13/2019 21:00,5605
Sarajevo,PM2.5 - Principal,1/14/2019 3:00,2019,1,14,3,371.3,415,Hazardous,423.0,UG/M3,1 Hr,Valid,1/14/2019 2:00,5610
Sarajevo,PM2.5 - Principal,1/15/2019 1:00,2019,1,15,1,81.6,164,Unhealthy,84.0,UG/M3,1 Hr,Valid,1/15/2019 0:00,5632
Sarajevo,PM2.5 - Principal,1/16/2019 17:00,2019,1,16,17,244.8,294,Very Unhealthy,273.0,UG/M3,1 Hr,Valid,1/16/2019 16:00,5672
Sarajevo,PM2.5 - Principal,1/17/2019 12:00,2019,1,17,12,151.3,202,Very Unhealthy,225.0,UG/M3,1 Hr,Valid,1/17/2019 11:00,5691
Sarajevo,PM2.5 - Principal,1/18/2019 17:00,2019,1,18,17,83.3,165,Unhealthy,111.0,UG/M3,1 Hr,Valid,1/18/2019 16:00,5717
Sarajevo,PM2.5 - Principal,1/19/2019 18:00,2019,1,19,18,92.8,170,Unhealthy,96.0,UG/M3,1 Hr,Valid,1/19/2019 17:00,5742
Sarajevo,PM2.5 - Principal,1/20/2019 21:00,2019,1,20,21,137.8,193,Unhealthy,150.0,UG/M3,1 Hr,Valid,1/20/2019 20:00,5769
Sarajevo,PM2.5 - Principal,1/21/2019 1:00,2019,1,21,1,134.7,192,Unhealthy,136.0,UG/M3,1 Hr,Valid,1/21/2019 0:00,5773
Sarajevo,PM2.5 - Principal,1/22/2019 21:00,2019,1,22,21,79.6,163,Unhealthy,87.0,UG/M3,1 Hr,Valid,1/22/2019 20:00,5810
Sarajevo,PM2.5 - Principal,1/23/2019 14:00,2019,1,23,14,127.3,188,Unhealthy,138.0,UG/M3,1 Hr,Valid,1/23/2019 13:00,5827
Sarajevo,PM2.5 - Principal,1/24/2019 2:00,2019,1,24,2,115.5,182,Unhealthy,120.0,UG/M3,1 Hr,Valid,1/24/2019 1:00,5839
Sarajevo,PM2.5 - Principal,1/25/2019 0:00,2019,1,25,0,46.1,127,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid,1/24/2019 23:00,5861
Sarajevo,PM2.5 - Principal,1/26/2019 22:00,2019,1,26,22,95.9,172,Unhealthy,100.0,UG/M3,1 Hr,Valid,1/26/2019 21:00,5907
Sarajevo,PM2.5 - Principal,1/27/2019 19:00,2019,1,27,19,239.5,289,Very Unhealthy,261.0,UG/M3,1 Hr,Valid,1/27/2019 18:00,5928
Sarajevo,PM2.5 - Principal,1/28/2019 23:00,2019,1,28,23,143.6,196,Unhealthy,163.0,UG/M3,1 Hr,Valid,1/28/2019 22:00,5955
Sarajevo,PM2.5 - Principal,1/29/2019 0:00,2019,1,29,0,148.3,199,Unhealthy,153.0,UG/M3,1 Hr,Valid,1/28/2019 23:00,5956
Sarajevo,PM2.5 - Principal,1/30/2019 23:00,2019,1,30,23,171.1,221,Very Unhealthy,181.0,UG/M3,1 Hr,Valid,1/30/2019 22:00,6003
Sarajevo,PM2.5 - Principal,1/31/2019 0:00,2019,1,31,0,188.1,238,Very Unhealthy,205.0,UG/M3,1 Hr,Valid,1/30/2019 23:00,6004
Sarajevo,PM2.5 - Principal,2/1/2019 0:00,2019,2,1,0,74.3,161,Unhealthy,67.0,UG/M3,1 Hr,Valid,1/31/2019 23:00,6028
Sarajevo,PM2.5 - Principal,2/2/2019 23:00,2019,2,2,23,23.2,74,Moderate,34.0,UG/M3,1 Hr,Valid,2/2/2019 22:00,6075
Sarajevo,PM2.5 - Principal,2/3/2019 21:00,2019,2,3,21,80.4,164,Unhealthy,89.0,UG/M3,1 Hr,Valid,2/3/2019 20:00,6097
Sarajevo,PM2.5 - Principal,2/4/2019 4:00,2019,2,4,4,87.5,168,Unhealthy,99.0,UG/M3,1 Hr,Valid,2/4/2019 3:00,6104
Sarajevo,PM2.5 - Principal,2/5/2019 20:00,2019,2,5,20,79.0,163,Unhealthy,88.0,UG/M3,1 Hr,Valid,2/5/2019 19:00,6144
Sarajevo,PM2.5 - Principal,2/6/2019 23:00,2019,2,6,23,71.2,159,Unhealthy,84.0,UG/M3,1 Hr,Valid,2/6/2019 22:00,6171
Sarajevo,PM2.5 - Principal,2/7/2019 2:00,2019,2,7,2,93.1,170,Unhealthy,105.0,UG/M3,1 Hr,Valid,2/7/2019 1:00,6174
Sarajevo,PM2.5 - Principal,2/8/2019 22:00,2019,2,8,22,153.7,204,Very Unhealthy,164.0,UG/M3,1 Hr,Valid,2/8/2019 21:00,6217
Sarajevo,PM2.5 - Principal,2/9/2019 0:00,2019,2,9,0,137.4,193,Unhealthy,129.0,UG/M3,1 Hr,Valid,2/8/2019 23:00,6219
Sarajevo,PM2.5 - Principal,2/10/2019 6:00,2019,2,10,6,107.6,178,Unhealthy,123.0,UG/M3,1 Hr,Valid,2/10/2019 5:00,6249
Sarajevo,PM2.5 - Principal,2/11/2019 20:00,2019,2,11,20,42.3,118,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid,2/11/2019 19:00,6287
Sarajevo,PM2.5 - Principal,2/12/2019 22:00,2019,2,12,22,51.6,141,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid,2/12/2019 21:00,6313
Sarajevo,PM2.5 - Principal,2/13/2019 22:00,2019,2,13,22,44.7,124,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid,2/13/2019 21:00,6337
Sarajevo,PM2.5 - Principal,2/14/2019 23:00,2019,2,14,23,143.4,196,Unhealthy,156.0,UG/M3,1 Hr,Valid,2/14/2019 22:00,6362
Sarajevo,PM2.5 - Principal,2/15/2019 0:00,2019,2,15,0,181.2,231,Very Unhealthy,219.0,UG/M3,1 Hr,Valid,2/14/2019 23:00,6363
Sarajevo,PM2.5 - Principal,2/16/2019 1:00,2019,2,16,1,45.7,126,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid,2/16/2019 0:00,6388
Sarajevo,PM2.5 - Principal,2/17/2019 21:00,2019,2,17,21,62.6,155,Unhealthy,89.0,UG/M3,1 Hr,Valid,2/17/2019 20:00,6432
Sarajevo,PM2.5 - Principal,2/18/2019 12:00,2019,2,18,12,91.2,169,Unhealthy,108.0,UG/M3,1 Hr,Valid,2/18/2019 11:00,6447
Sarajevo,PM2.5 - Principal,2/19/2019 10:00,2019,2,19,10,87.0,167,Unhealthy,124.0,UG/M3,1 Hr,Valid,2/19/2019 9:00,6469
Sarajevo,PM2.5 - Principal,2/20/2019 11:00,2019,2,20,11,77.0,162,Unhealthy,101.0,UG/M3,1 Hr,Valid,2/20/2019 10:00,6493
Sarajevo,PM2.5 - Principal,2/21/2019 11:00,2019,2,21,11,100.0,174,Unhealthy,118.0,UG/M3,1 Hr,Valid,2/21/2019 10:00,6514
Sarajevo,PM2.5 - Principal,2/22/2019 13:00,2019,2,22,13,111.0,180,Unhealthy,112.0,UG/M3,1 Hr,Valid,2/22/2019 12:00,6540
Sarajevo,PM2.5 - Principal,2/23/2019 18:00,2019,2,23,18,15.2,58,Moderate,17.0,UG/M3,1 Hr,Valid,2/23/2019 17:00,6569
Sarajevo,PM2.5 - Principal,2/24/2019 23:00,2019,2,24,23,33.5,96,Moderate,37.0,UG/M3,1 Hr,Valid,2/24/2019 22:00,6598
Sarajevo,PM2.5 - Principal,2/25/2019 21:00,2019,2,25,21,34.6,98,Moderate,41.0,UG/M3,1 Hr,Valid,2/25/2019 20:00,6620
Sarajevo,PM2.5 - Principal,2/26/2019 23:00,2019,2,26,23,162.5,213,Very Unhealthy,168.0,UG/M3,1 Hr,Valid,2/26/2019 22:00,6646
Sarajevo,PM2.5 - Principal,2/27/2019 0:00,2019,2,27,0,168.3,219,Very Unhealthy,174.0,UG/M3,1 Hr,Valid,2/26/2019 23:00,6647
Sarajevo,PM2.5 - Principal,2/28/2019 11:00,2019,2,28,11,105.0,177,Unhealthy,106.0,UG/M3,1 Hr,Valid,2/28/2019 10:00,6681
Sarajevo,PM2.5 - Principal,3/1/2019 2:00,2019,3,1,2,77.8,163,Unhealthy,80.0,UG/M3,1 Hr,Valid,3/1/2019 1:00,6696
Sarajevo,PM2.5 - Principal,3/2/2019 2:00,2019,3,2,2,64.0,155,Unhealthy,74.0,UG/M3,1 Hr,Valid,3/2/2019 1:00,6720
Sarajevo,PM2.5 - Principal,3/3/2019 11:00,2019,3,3,11,49.3,135,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid,3/3/2019 10:00,6753
Sarajevo,PM2.5 - Principal,3/4/2019 10:00,2019,3,4,10,49.3,135,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,3/4/2019 9:00,6776
Sarajevo,PM2.5 - Principal,3/5/2019 23:00,2019,3,5,23,61.9,154,Unhealthy,68.0,UG/M3,1 Hr,Valid,3/5/2019 22:00,6812
Sarajevo,PM2.5 - Principal,3/6/2019 0:00,2019,3,6,0,68.0,157,Unhealthy,74.0,UG/M3,1 Hr,Valid,3/5/2019 23:00,6813
Sarajevo,PM2.5 - Principal,3/7/2019 19:00,2019,3,7,19,15.1,57,Moderate,18.0,UG/M3,1 Hr,Valid,3/7/2019 18:00,6853
Sarajevo,PM2.5 - Principal,3/8/2019 19:00,2019,3,8,19,23.4,75,Moderate,24.0,UG/M3,1 Hr,Valid,3/8/2019 18:00,6874
Sarajevo,PM2.5 - Principal,3/9/2019 13:00,2019,3,9,13,28.1,85,Moderate,31.0,UG/M3,1 Hr,Valid,3/9/2019 12:00,6892
Sarajevo,PM2.5 - Principal,3/10/2019 1:00,2019,3,10,1,30.1,89,Moderate,32.0,UG/M3,1 Hr,Valid,3/10/2019 0:00,6904
Sarajevo,PM2.5 - Principal,3/11/2019 23:00,2019,3,11,23,49.7,136,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid,3/11/2019 22:00,6950
Sarajevo,PM2.5 - Principal,3/12/2019 23:00,2019,3,12,23,42.1,117,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid,3/12/2019 22:00,6974
Sarajevo,PM2.5 - Principal,3/13/2019 12:00,2019,3,13,12,51.2,140,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid,3/13/2019 11:00,6987
Sarajevo,PM2.5 - Principal,3/14/2019 8:00,2019,3,14,8,76.5,162,Unhealthy,78.0,UG/M3,1 Hr,Valid,3/14/2019 7:00,7007
Sarajevo,PM2.5 - Principal,3/15/2019 1:00,2019,3,15,1,31.7,92,Moderate,33.0,UG/M3,1 Hr,Valid,3/15/2019 0:00,7024
Sarajevo,PM2.5 - Principal,3/16/2019 4:00,2019,3,16,4,37.0,105,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid,3/16/2019 3:00,7051
Sarajevo,PM2.5 - Principal,3/17/2019 1:00,2019,3,17,1,43.8,121,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid,3/17/2019 0:00,7072
Sarajevo,PM2.5 - Principal,3/18/2019 9:00,2019,3,18,9,28.2,85,Moderate,41.0,UG/M3,1 Hr,Valid,3/18/2019 8:00,7104
Sarajevo,PM2.5 - Principal,3/19/2019 23:00,2019,3,19,23,52.1,142,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid,3/19/2019 22:00,7142
Sarajevo,PM2.5 - Principal,3/20/2019 22:00,2019,3,20,22,77.3,162,Unhealthy,84.0,UG/M3,1 Hr,Valid,3/20/2019 21:00,7165
Sarajevo,PM2.5 - Principal,3/21/2019 1:00,2019,3,21,1,77.5,162,Unhealthy,84.0,UG/M3,1 Hr,Valid,3/21/2019 0:00,7168
Sarajevo,PM2.5 - Principal,3/22/2019 11:00,2019,3,22,11,57.0,152,Unhealthy,64.0,UG/M3,1 Hr,Valid,3/22/2019 10:00,7202
Sarajevo,PM2.5 - Principal,3/23/2019 9:00,2019,3,23,9,42.2,117,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid,3/23/2019 8:00,7224
Sarajevo,PM2.5 - Principal,3/24/2019 22:00,2019,3,24,22,37.8,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid,3/24/2019 21:00,7261
Sarajevo,PM2.5 - Principal,3/25/2019 9:00,2019,3,25,9,43.5,121,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid,3/25/2019 8:00,7272
Sarajevo,PM2.5 - Principal,3/26/2019 21:00,2019,3,26,21,123.2,186,Unhealthy,127.0,UG/M3,1 Hr,Valid,3/26/2019 20:00,7307
Sarajevo,PM2.5 - Principal,3/27/2019 2:00,2019,3,27,2,133.5,191,Unhealthy,148.0,UG/M3,1 Hr,Valid,3/27/2019 1:00,7312
Sarajevo,PM2.5 - Principal,3/28/2019 23:00,2019,3,28,23,35.8,102,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,3/28/2019 22:00,7356
Sarajevo,PM2.5 - Principal,3/29/2019 1:00,2019,3,29,1,43.7,121,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,3/29/2019 0:00,7358
Sarajevo,PM2.5 - Principal,3/30/2019 9:00,2019,3,30,9,42.5,118,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid,3/30/2019 8:00,7390
Sarajevo,PM2.5 - Principal,3/31/2019 14:00,2019,3,31,14,58.7,153,Unhealthy,71.0,UG/M3,1 Hr,Valid,3/31/2019 13:00,7418
Sarajevo,PM2.5 - Principal,4/1/2019 13:00,2019,4,1,13,42.7,119,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid,4/1/2019 12:00,7441
Sarajevo,PM2.5 - Principal,4/2/2019 23:00,2019,4,2,23,48.5,133,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,4/2/2019 22:00,7475
Sarajevo,PM2.5 - Principal,4/3/2019 1:00,2019,4,3,1,51.3,140,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid,4/3/2019 0:00,7477
Sarajevo,PM2.5 - Principal,4/4/2019 0:00,2019,4,4,0,51.8,141,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid,4/3/2019 23:00,7500
Sarajevo,PM2.5 - Principal,4/5/2019 20:00,2019,4,5,20,18.0,63,Moderate,24.0,UG/M3,1 Hr,Valid,4/5/2019 19:00,7544
Sarajevo,PM2.5 - Principal,4/6/2019 15:00,2019,4,6,15,45.3,125,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid,4/6/2019 14:00,7563
Sarajevo,PM2.5 - Principal,4/7/2019 11:00,2019,4,7,11,25.6,79,Moderate,33.0,UG/M3,1 Hr,Valid,4/7/2019 10:00,7583
Sarajevo,PM2.5 - Principal,4/8/2019 16:00,2019,4,8,16,34.2,97,Moderate,35.0,UG/M3,1 Hr,Valid,4/8/2019 15:00,7612
Sarajevo,PM2.5 - Principal,4/9/2019 22:00,2019,4,9,22,62.6,155,Unhealthy,73.0,UG/M3,1 Hr,Valid,4/9/2019 21:00,7642
